가맹점명,가맹점유형,업종명,시도명,시군구명,시군구코드,소재지도로명주소,전화번호,관리기관명,관리기관전화번호,데이터기준일자
닭발어때,일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 백령로 146 3동 1층,033-256-9294,강원특별자치도 춘천시청,033-250-4043,2025-07-14
닭발어때,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 보안길 17 1층,,강원특별자치도 춘천시청,033-250-4043,2025-07-14
닭발집,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 춘천로204번길 56-1 1층(효자동),,강원특별자치도 춘천시청,033-250-4043,2025-07-14
닭발친구,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 퇴계로145번길 7-2 (퇴계동),033-261-9022,강원특별자치도 춘천시청,033-250-4043,2025-07-14
닭장,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 서부대성로 216 2층(효자동),033-243-8889,강원특별자치도 춘천시청,033-250-4043,2025-07-14
닭쳐,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 애막골길11번길 23 2층,,강원특별자치도 춘천시청,033-250-4043,2025-07-14
닭초(cho),일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 춘주로187번길 12-1 1층(퇴계동),,강원특별자치도 춘천시청,033-250-4043,2025-07-14
닭터강정본점,일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 동부시장길 8 36호,033-252-2991,강원특별자치도 춘천시청,033-250-4043,2025-07-14
담꾹 춘천석사점,일반가맹점,식품잡화,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 후석로186번길 22 1층,033-912-8513,강원특별자치도 춘천시청,033-250-4043,2025-07-14
담칼국수,일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 삭주로80번길 3 2층,033-242-2797,강원특별자치도 춘천시청,033-250-4043,2025-07-14
담터땡밥,일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,"강원특별자치도 춘천시 옥천길 9 1층(중앙로1가, 좌측)",033-818-2004,강원특별자치도 춘천시청,033-250-4043,2025-07-14
당근핫도그,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 효명길 7-24 1층,,강원특별자치도 춘천시청,033-250-4043,2025-07-14
당도,일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 충혼길18번길 1 1층,,강원특별자치도 춘천시청,033-250-4043,2025-07-14
당신은지금치킨이땡긴다 춘천강대점,일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,"강원특별자치도 춘천시 백령로 3 , 1층",033-251-9299,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대감소머리곰탕,일반가맹점,한식,강원특별자치도,춘천시,4181000,"강원특별자치도춘천시 영서로 3050, 1층 (사농동)",033-242-8315,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대감족발꼬꼬닭발,일반가맹점,한식,강원특별자치도,춘천시,4181000,"강원특별자치도춘천시 우석로 22-1, 1층 (석사동)",033-263-4566,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대경식당,일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 닥나무길9번길 3 1층,033-252-8879,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대관령,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 동내면 거두택지길4번길 7-5,033-264-3307,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대관령감자탕,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 부평길8번길 1 (후평동),033-252-2988,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대관령만두,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 춘천로185번길 12-1 1층 상가우측(운교동),,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대관령토종순대국,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 신동면 경춘로 1846 .,033-263-5957,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대구막창,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 후석로 423-1 (후평동),033-252-7750,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대구아구찜분점,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 후평3동 14외 15,033-241-9286,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대구참숯막창,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 세실로 190 (후평동),033-255-4292,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대구참숯막창,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 영서로 2668-12 (소양로1가),033-257-2414,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대나무불족발,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 퇴계로145번길 11-10 1층,033-264-9289,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대나무집신관,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 남산면 강촌문배길 4,033-262-2356,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대룡산닭갈비막국수,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 동내면 동내로 180 1층,033-261-1421,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대룡산약초백숙,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 동내면 동내로 375-14,033-262-1933,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대룡산은혜식당,일반가맹점,한식,강원특별자치도,춘천시,4181000,"강원특별자치도춘천시 동내면 학곡동1길 7, 1층",033-263-6797,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대룡소머리국밥,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 효자1동 679-13,033-253-9279,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대만족춘천점,일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 애막골길7번길 24 1층(석사동),,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대박갈매기살,일반가맹점,한식,강원특별자치도,춘천시,4181000,"강원특별자치도춘천시 우묵길78번길 24, 1층 (퇴계동)",033-253-9225,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대박두마리치킨,일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 성심로 51 2동 1호(효자동),033-241-9968,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대박분식,일반가맹점,한식,강원특별자치도,춘천시,4181000,"강원특별자치도 춘천시 소양로 216-1 ,가동1층",,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대박이네,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 춘주로91번길 17 1층,033-253-9913,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대박장어,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 벌말길 92 (석사동),070-4964-6872,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대박치킨,일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,"강원특별자치도춘천시 영서로 2352-12, 외23필지상가 4동 407호 (온의동)",,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대박탕수육,일반가맹점,중식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 전원길 50 (효자동),033-252-8454,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대박함바식당,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 동내면 영서로 1860-8 1층,033-264-1250,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대복갈매기살,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 애막골길11번길 32-1 (석사동),033-262-8055,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대복소갈비살,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 동부시장길 8-4 (운교동),033-244-0292,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대상소몰이,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 남산면 강촌로 260 1층,033-262-2005,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대성식당,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 중앙로 166 (근화동),033-252-7324,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대수타,일반가맹점,중식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 동면 만천리 584-1번지,033-253-1694,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대암감자탕,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 백령로 19 (효자동),033-253-5055,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대암감자탕한림대점,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 삭주로 67 교동,033-256-5055,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대영닭갈비,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 충열로16번길 21-19 (우두동),033-255-8145,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대영옥 돼지곰탕,일반가맹점,한식,강원특별자치도,춘천시,4181000,"강원특별자치도 춘천시 낙원길 27 ,1층",,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대왕감자탕,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 춘천로 345 1층,033-251-4602,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대왕닭갈비,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 후석로393번길 37 (후평동),033-242-9950,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대왕통닭춘천한림대점,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 성심로 7 1층,033-254-8643,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대운소머리곰탕,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 신샘밭로 226-1 1층(신동),033-253-4900,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대웅닭갈비막국수,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 동면 지내리 335-3 336,033-241-2017,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대원,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 번개시장길 31-1 1층,033-256-8723,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대원당,일반가맹점,제과점,강원특별자치도,춘천시,4181000,"강원특별자치도춘천시 퇴계로 183, 1층 (석사동)",033-254-8187,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대원장,일반가맹점,중식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 금강로 20-1 1층,033-254-4520,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대월흑염소탕,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 신흥길 16 1층(우두동),,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대일광업(주),일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 동면 금옥길 228,033-241-2495,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대일생활건강주식회사,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 동면 금옥길 219 1층,033-242-4611,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대전흑염소국밥,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 닥나무길 16 (효자동),033-251-5989,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대정식당,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 사북면 영서로 4755,033-243-1095,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대진식당,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 스포츠타운길 437-1 1층(삼천동),033-252-3440,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대청마루,일반가맹점,한식,강원특별자치도,춘천시,4181000,"강원특별자치도춘천시 동면 만천로 26-1, 1층",033-242-3987,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대청마루 거두점,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 동내면 거두리 933-3,033-261-3451,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대청마루 춘천점,일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 충열로20번길 16 1~2층,033-253-3451,강원특별자치도 춘천시청,033-250-4043,2025-07-14
대청봉,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 금강로62번길 14-1 (조양동),033-257-2131,강원특별자치도 춘천시청,033-250-4043,2025-07-14
